ID	GeneID	geneSymbol	chr	strand	riExonStart_0base	riExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
2329	"ENSG00000111300.5"	"NAA25"	chr12	-	112477032	112478382	112477032	112477143	112478284	112478382	2329	9,5	41,34	5,3	27,23	197	99	0.974169857025	1.0	0.099,0.069	0.085,0.062	0.01
232	"ENSG00000104714.9"	"ERICH1"	chr8	-	575674	577238	575674	575968	577002	577238	232	4,1	1,3	2,2	2,2	197	99	0.701909922875	1.0	0.668,0.143	0.334,0.334	0.072
2334	"ENSG00000102901.8"	"CENPT"	chr16	-	67865914	67866448	67865914	67866039	67866130	67866448	2334	0,0	3,1	1,1	2,1	189	99	1	1.0	0.0,0.0	0.208,0.344	-0.276
2335	"ENSG00000102901.8"	"CENPT"	chr16	-	67862376	67862623	67862376	67862481	67862569	67862623	2335	4,3	10,17	0,1	11,14	186	99	0.211030427557	1.0	0.176,0.086	0.0,0.037	0.113
2337	"ENSG00000102901.8"	"CENPT"	chr16	-	67866130	67866448	67866130	67866218	67866357	67866448	2337	59,24	47,32	23,12	33,22	197	99	0.141469819549	1.0	0.387,0.274	0.259,0.215	0.094
2338	"ENSG00000102901.8"	"CENPT"	chr16	-	67862376	67862623	67862376	67862462	67862569	67862623	2338	0,22	3,2	11,13	0,0	197	99	0.295536891311	1.0	0.0,0.847	1.0,1.0	-0.577
2339	"ENSG00000102901.8"	"CENPT"	chr16	-	67866130	67866448	67866130	67866253	67866357	67866448	2339	57,24	3,0	19,11	2,1	197	99	0.176781674651	1.0	0.905,1.0	0.827,0.847	0.116
233	"ENSG00000139133.2"	"ALG10"	chr12	+	34175407	34177094	34175407	34175679	34176896	34177094	233	0,15	1,0	3,3	0,0	197	99	1	1.0	0.0,1.0	1.0,1.0	-0.5
2340	"ENSG00000102901.8"	"CENPT"	chr16	-	67863667	67865261	67863667	67864451	67865118	67865261	2340	34,41	35,24	30,21	33,23	197	99	0.288180469027	1.0	0.328,0.462	0.314,0.315	0.081
2341	"ENSG00000102901.8"	"CENPT"	chr16	-	67865914	67866448	67865914	67866011	67866357	67866448	2341	22,11	2,1	7,4	1,1	197	99	0.391513442502	1.0	0.847,0.847	0.779,0.668	0.123
2342	"ENSG00000102901.8"	"CENPT"	chr16	-	67865914	67866448	67865914	67866011	67866130	67866448	2342	2,1	97,74	2,2	84,57	197	99	0.551056882375	1.0	0.01,0.007	0.012,0.017	-0.006
2343	"ENSG00000102901.8"	"CENPT"	chr16	-	67863667	67864451	67863667	67863991	67864292	67864451	2343	122,83	28,19	85,55	23,19	197	99	0.297459696594	1.0	0.686,0.687	0.65,0.593	0.065
2344	"ENSG00000102901.8"	"CENPT"	chr16	-	67866130	67866448	67866130	67866257	67866357	67866448	2344	48,22	3,2	15,8	3,2	197	99	0.113057080189	1.0	0.889,0.847	0.715,0.668	0.176
2345	"ENSG00000102901.8"	"CENPT"	chr16	-	67863824	67864451	67863824	67863961	67864292	67864451	2345	31,164	0,3	61,76	0,0	197	99	0.567507893883	1.0	1.0,0.965	1.0,1.0	-0.018
2348	"ENSG00000114054.9"	"PCCB"	chr3	+	136045644	136046097	136045644	136045752	136045996	136046097	2348	4,1	83,160	2,2	78,68	197	99	0.657816432289	1.0	0.024,0.003	0.013,0.015	-0.0
2349	"ENSG00000132017.6"	"DCAF15"	chr19	+	14071098	14071392	14071098	14071203	14071276	14071392	2349	3,2	13,22	3,2	17,11	171	99	0.727300030963	1.0	0.118,0.05	0.093,0.095	-0.01
2355	"ENSG00000160124.5"	"CCDC58"	chr3	-	122084270	122084480	122084270	122084313	122084411	122084480	2355	3,9	0,3	1,1	0,0	196	99	1	1.0	1.0,0.602	1.0,1.0	-0.199
2359	"ENSG00000084774.9"	"CAD"	chr2	+	27456179	27456676	27456179	27456404	27456493	27456676	2359	11,1	32,27	6,3	26,19	187	99	0.869684683304	1.0	0.154,0.019	0.109,0.077	-0.007
2363	"ENSG00000161981.6"	"SNRNP25"	chr16	+	104959	105549	104959	105203	105458	105549	2363	3,8	0,0	1,2	1,0	197	99	1	1.0	1.0,1.0	0.334,1.0	0.333
2364	"ENSG00000161981.6"	"SNRNP25"	chr16	+	105776	106613	105776	105882	106538	106613	2364	1,0	88,164	1,1	89,86	197	99	1	1.0	0.006,0.0	0.006,0.006	-0.003
2366	"ENSG00000175216.10"	"CKAP5"	chr11	-	46765714	46766127	46765714	46765745	46765975	46766127	2366	5,38	0,1	17,20	0,0	197	99	1	1.0	1.0,0.95	1.0,1.0	-0.025
2367	"ENSG00000197694.9"	"SPTAN1"	chr9	+	131386606	131387458	131386606	131386766	131387381	131387458	2367	3,6	202,246	6,3	181,138	197	99	0.45665739235	1.0	0.007,0.012	0.016,0.011	-0.004
2368	"ENSG00000130935.5"	"NOL11"	chr17	+	65734237	65735126	65734237	65734471	65735047	65735126	2368	57,17	117,249	15,11	134,110	197	99	0.0502523900357	1.0	0.197,0.033	0.053,0.048	0.065
2369	"ENSG00000130935.5"	"NOL11"	chr17	+	65734237	65735126	65734237	65734471	65735074	65735126	2369	48,268	0,3	88,103	0,0	197	99	0.617580287803	1.0	1.0,0.978	1.0,1.0	-0.011
236	"ENSG00000115970.14"	"THADA"	chr2	-	43518834	43519361	43518834	43518907	43519242	43519361	236	3,6	3,17	4,3	8,6	197	99	0.86435781753	1.0	0.334,0.151	0.201,0.201	0.041
2370	"ENSG00000130935.5"	"NOL11"	chr17	+	65734237	65735126	65734237	65734471	65735067	65735126	2370	54,256	0,4	139,111	2,1	197	99	0.975708901371	1.0	1.0,0.97	0.972,0.982	0.008
2371	"ENSG00000130935.5"	"NOL11"	chr17	+	65733623	65734088	65733623	65733808	65733947	65734088	2371	0,17	0,2	3,3	0,0	197	99	1	1.0	NA,0.81	1.0,1.0	-0.19
2372	"ENSG00000130935.5"	"NOL11"	chr17	+	65733623	65734088	65733623	65733808	65733962	65734088	2372	7,18	100,169	7,6	82,63	197	99	0.936487393807	1.0	0.034,0.051	0.041,0.046	-0.001
2373	"ENSG00000145736.10"	"GTF2H2"	chr5	-	70344588	70344985	70344588	70344676	70344894	70344985	2373	6,3	6,8	3,3	7,7	197	99	0.661380518331	1.0	0.334,0.159	0.177,0.177	0.07
237	"ENSG00000177731.11"	"FLII"	chr17	-	18148667	18148974	18148667	18148733	18148868	18148974	237	21,0	91,146	6,3	107,83	197	99	0.197033479733	1.0	0.104,0.0	0.027,0.018	0.029
2381	"ENSG00000137409.14"	"MTCH1"	chr6	-	36938181	36938470	36938181	36938249	36938422	36938470	2381	2,0	73,92	2,1	82,56	197	99	0.552368848518	1.0	0.014,0.0	0.012,0.009	-0.003
2384	"ENSG00000266964.1"	"FXYD1"	chr19	+	35633623	35633954	35633623	35633675	35633820	35633954	2384	2,0	25,7	19,12	66,42	197	99	0.127460112409	1.0	0.039,0.0	0.126,0.126	-0.106
2387	"ENSG00000136271.6"	"DDX56"	chr7	-	44613181	44613524	44613181	44613343	44613434	44613524	2387	4,0	43,66	1,1	31,22	189	99	0.78325891748	1.0	0.046,0.0	0.017,0.023	0.003
238	"ENSG00000177731.11"	"FLII"	chr17	-	18148868	18149376	18148868	18148974	18149151	18149376	238	203,200	2,2	175,135	1,0	197	99	0.584363116414	1.0	0.981,0.98	0.989,1.0	-0.014
2394	"ENSG00000081307.8"	"UBA5"	chr3	+	132390620	132391021	132390620	132390725	132390893	132391021	2394	4,3	38,68	3,3	41,35	197	99	0.696731942463	1.0	0.05,0.022	0.035,0.041	-0.002
2395	"ENSG00000128272.10"	"ATF4"	chr22	+	39916568	39917676	39916568	39916756	39917358	39917676	2395	172,36	1014,217	135,104	732,437	197	99	0.174494441056	1.0	0.079,0.077	0.085,0.107	-0.018
239	"ENSG00000177731.11"	"FLII"	chr17	-	18148868	18149376	18148868	18148974	18149057	18149376	239	35,8	128,205	26,13	147,110	181	99	0.565054477996	1.0	0.13,0.021	0.088,0.061	0.001
2400	"ENSG00000160766.10"	"GBAP1"	chr1	-	155185353	155185578	155185353	155185442	155185552	155185578	2400	2,14	1,0	4,5	0,0	197	99	1	1.0	0.501,1.0	1.0,1.0	-0.25
2402	"ENSG00000127824.9"	"TUBA4A"	chr2	-	220115915	220116435	220115915	220116045	220116286	220116435	2402	0,0	11,7	4,2	17,8	197	99	0.456544838519	1.0	0.0,0.0	0.106,0.112	-0.109
2403	"ENSG00000111679.12"	"PTPN6"	chr12	+	7060771	7061340	7060771	7060894	7061145	7061340	2403	19,2	29,26	4,2	16,11	197	99	0.9621918451	1.0	0.248,0.037	0.112,0.084	0.044
2406	"ENSG00000111679.12"	"PTPN6"	chr12	+	7060771	7061340	7060771	7060894	7061179	7061340	2406	46,24	2,0	18,13	0,0	197	99	1	1.0	0.92,1.0	1.0,1.0	-0.04
240	"ENSG00000177731.11"	"FLII"	chr17	-	18149057	18149376	18149057	18149164	18149247	18149376	240	41,9	137,175	28,15	147,113	181	99	0.819675470018	1.0	0.141,0.027	0.094,0.068	0.003
2412	"ENSG00000259347.1"	"RP11-798K3.2"	chr15	-	67279495	67279985	67279495	67279600	67279930	67279985	2412	73,0	0,0	72,76	0,1	197	99	1	1.0	1.0,NA	1.0,0.974	0.013
2413	"ENSG00000067082.10"	"KLF6"	chr10	-	3818187	3821782	3818187	3818595	3821538	3821782	2413	87,7	0,4	79,60	1,0	197	99	0.141037331896	1.0	1.0,0.468	0.975,1.0	-0.254
2417	"ENSG00000100038.15"	"TOP3B"	chr22	-	22316800	22317265	22316800	22316974	22317118	22317265	2417	9,1	53,6	3,3	35,25	197	99	0.400485135004	1.0	0.079,0.077	0.041,0.057	0.029
2418	"ENSG00000100038.15"	"TOP3B"	chr22	-	22311402	22313065	22311402	22311967	22312863	22313065	2418	32,0	17,11	19,17	9,7	197	99	0.0822740587077	1.0	0.486,0.0	0.515,0.55	-0.289
2419	"ENSG00000100038.15"	"TOP3B"	chr22	-	22313503	22314108	22313503	22313604	22314022	22314108	2419	31,8	1,1	26,19	2,1	197	99	0.78169184419	1.0	0.94,0.801	0.867,0.905	-0.015
241	"ENSG00000177731.11"	"FLII"	chr17	-	18148149	18148733	18148149	18148586	18148667	18148733	241	0,0	0,44	4,2	42,30	179	99	1	1.0	NA,0.0	0.05,0.036	-0.043
2420	"ENSG00000100038.15"	"TOP3B"	chr22	-	22313503	22314108	22313503	22313604	22313958	22314108	2420	9,4	36,17	7,4	23,18	197	99	0.798930211661	1.0	0.112,0.106	0.133,0.1	-0.008
2421	"ENSG00000169764.10"	"UGP2"	chr2	+	64112722	64113020	64112722	64112811	64112904	64113020	2421	28,435	0,2	276,296	1,0	191	99	0.713853947901	1.0	1.0,0.991	0.993,1.0	-0.001
2423	"ENSG00000169764.10"	"UGP2"	chr2	+	64114535	64117319	64114535	64114778	64117214	64117319	2423	4,0	124,185	4,3	156,135	197	99	0.486507976391	1.0	0.016,0.0	0.013,0.011	-0.004
2424	"ENSG00000104518.6"	"GSDMD"	chr8	+	144644128	144644520	144644128	144644301	144644378	144644520	2424	3,0	16,9	2,1	11,5	175	99	0.509791701447	1.0	0.096,0.0	0.093,0.102	-0.05
2425	"ENSG00000104518.6"	"GSDMD"	chr8	+	144640858	144641722	144640858	144640969	144641501	144641722	2425	0,0	0,1	3,2	0,0	197	99	1	1.0	NA,0.0	1.0,1.0	-1.0
2426	"ENSG00000104518.6"	"GSDMD"	chr8	+	144641501	144642139	144641501	144641722	144641946	144642139	2426	5,1	23,55	1,1	51,35	197	99	0.238425602929	1.0	0.098,0.009	0.01,0.014	0.041
2427	"ENSG00000104518.6"	"GSDMD"	chr8	+	144643171	144643593	144643171	144643274	144643539	144643593	2427	29,25	21,22	38,23	28,16	197	99	0.749418802113	1.0	0.41,0.363	0.405,0.419	-0.026
2428	"ENSG00000166471.6"	"TMEM41B"	chr11	-	9302200	9305140	9302200	9302588	9304917	9305140	2428	78,89	14,7	85,67	18,11	197	99	0.250329227417	1.0	0.737,0.865	0.704,0.754	0.072
2429	"ENSG00000100836.6"	"PABPN1"	chr14	+	23791022	23791504	23791022	23791245	23791389	23791504	2429	14,94	1,0	48,46	0,0	197	99	0.33049366538	1.0	0.876,1.0	1.0,1.0	-0.062
242	"ENSG00000177731.11"	"FLII"	chr17	-	18156857	18157496	18156857	18157033	18157392	18157496	242	24,0	124,51	8,4	87,57	197	99	0.312448986269	1.0	0.089,0.0	0.044,0.034	0.005
2430	"ENSG00000183255.7"	"PTTG1IP"	chr21	-	46285485	46285811	46285485	46285565	46285714	46285811	2430	50,0	2,0	47,49	1,0	197	99	1	1.0	0.926,NA	0.959,1.0	-0.053
2433	"ENSG00000178904.14"	"DPY19L3"	chr19	+	32958379	32959719	32958379	32958532	32959636	32959719	2433	15,3	2,1	8,6	1,0	197	99	0.681459507114	1.0	0.79,0.601	0.801,1.0	-0.205
2434	"ENSG00000100813.10"	"ACIN1"	chr14	-	23538241	23538826	23538241	23538320	23538684	23538826	2434	346,239	0,1	123,157	0,0	197	99	1	1.0	1.0,0.992	1.0,1.0	-0.004
2436	"ENSG00000131067.12"	"GGT7"	chr20	-	33437770	33438000	33437770	33437863	33437934	33438000	2436	0,20	0,1	20,13	1,1	169	99	1	1.0	NA,0.921	0.921,0.884	0.018
2437	"ENSG00000140682.14"	"TGFB1I1"	chr16	+	31485883	31487506	31485883	31486078	31487332	31487506	2437	8,5	6,0	1,1	3,3	197	99	0.204367029845	1.0	0.401,1.0	0.143,0.143	0.557
2438	"ENSG00000140682.14"	"TGFB1I1"	chr16	+	31485002	31485298	31485002	31485055	31485155	31485298	2438	0,3	0,7	1,0	5,4	197	99	1	1.0	NA,0.177	0.091,0.0	0.132
2441	"ENSG00000272655.1"	"POLR2J4"	chr7	-	44053160	44054382	44053160	44053278	44054204	44054382	2441	3,6	5,11	4,2	3,2	197	99	0.309848640756	1.0	0.232,0.215	0.401,0.334	-0.144
2442	"ENSG00000174444.10"	"RPL4"	chr15	-	66793286	66793842	66793286	66793443	66793712	66793842	2442	48,19	1348,1581	21,16	1676,1565	197	99	0.265772574851	1.0	0.018,0.006	0.006,0.005	0.007
2444	"ENSG00000174444.10"	"RPL4"	chr15	-	66795395	66795867	66795395	66795502	66795695	66795867	2444	27,5	3129,4772	7,5	4155,3978	197	99	1	1.0	0.004,0.001	0.001,0.001	0.002
2449	"ENSG00000104497.9"	"SNX16"	chr8	-	82751846	82752317	82751846	82751986	82752073	82752317	2449	24,30	1,6	16,12	2,2	185	99	0.750964846808	1.0	0.928,0.728	0.811,0.763	0.041
2452	"ENSG00000144021.2"	"CIAO1"	chr2	+	96934194	96935093	96934194	96934396	96934993	96935093	2452	115,89	3,2	53,46	0,1	197	99	0.563790005805	1.0	0.951,0.957	1.0,0.959	-0.026
2453	"ENSG00000144021.2"	"CIAO1"	chr2	+	96934194	96935093	96934194	96934396	96935005	96935093	2453	135,98	132,241	84,56	159,132	197	99	0.23324482506	1.0	0.339,0.17	0.21,0.176	0.061
2455	"ENSG00000107186.12"	"MPDZ"	chr9	-	13133822	13136181	13133822	13133903	13136090	13136181	2455	0,0	3,28	0,1	10,9	197	99	0.358537255802	1.0	0.0,0.0	0.0,0.053	-0.026
2457	"ENSG00000198837.5"	"DENND4B"	chr1	-	153903014	153903540	153903014	153903079	153903167	153903540	2457	1,6	45,23	2,2	29,21	186	99	0.817735631027	1.0	0.012,0.122	0.035,0.048	0.026
2459	"ENSG00000198837.5"	"DENND4B"	chr1	-	153903167	153903540	153903167	153903333	153903498	153903540	2459	55,41	5,1	39,29	3,1	197	99	0.768033769362	1.0	0.847,0.954	0.867,0.936	-0.001
245	"ENSG00000163913.7"	"IFT122"	chr3	+	129233231	129234442	129233231	129233397	129234330	129234442	245	1,1	4,19	3,2	11,7	197	99	0.261949048944	1.0	0.112,0.026	0.121,0.126	-0.054
2460	"ENSG00000198837.5"	"DENND4B"	chr1	-	153903167	153903540	153903167	153903333	153903422	153903540	2460	3,3	31,11	3,2	16,11	187	99	0.668829379254	1.0	0.049,0.126	0.09,0.088	-0.002
2461	"ENSG00000198837.5"	"DENND4B"	chr1	-	153903167	153903540	153903167	153903281	153903422	153903540	2461	23,46	0,1	3,3	0,0	197	99	1	1.0	1.0,0.959	1.0,1.0	-0.02
2463	"ENSG00000149792.4"	"MRPL49"	chr11	+	64893197	64894835	64893197	64893414	64893528	64894835	2463	238,298	1,3	171,131	1,1	197	99	0.882756835471	1.0	0.992,0.98	0.988,0.985	-0.0
2464	"ENSG00000120798.12"	"NR2C1"	chr12	-	95451506	95452265	95451506	95451654	95452085	95452265	2464	31,67	13,13	40,34	13,9	197	99	0.883694694315	1.0	0.545,0.721	0.607,0.655	0.002
2465	"ENSG00000125247.11"	"TMTC4"	chr13	-	101287058	101287449	101287058	101287190	101287277	101287449	2465	1,3	10,36	1,1	15,16	185	99	0.76243128612	1.0	0.051,0.043	0.034,0.032	0.014
2466	"ENSG00000125247.11"	"TMTC4"	chr13	-	101277163	101277930	101277163	101277222	101277788	101277930	2466	3,10	0,1	6,6	0,0	197	99	1	1.0	1.0,0.834	1.0,1.0	-0.083
2468	"ENSG00000094975.9"	"SUCO"	chr1	+	172571835	172572345	172571835	172571927	172572199	172572345	2468	7,0	0,0	2,2	1,1	197	99	1	1.0	1.0,NA	0.501,0.501	0.499
2471	"ENSG00000127125.7"	"PPCS"	chr1	+	42922214	42923021	42922214	42922395	42922917	42923021	2471	1,8	0,3	4,4	0,0	197	99	1	1.0	1.0,0.573	1.0,1.0	-0.214
2474	"ENSG00000089916.13"	"GPATCH2L"	chr14	+	76639888	76643033	76639888	76639968	76642965	76643033	2474	1,0	8,16	1,1	10,9	197	99	0.552877674844	1.0	0.059,0.0	0.048,0.053	-0.021
2475	"ENSG00000163631.12"	"ALB"	chr4	+	74283804	74284028	74283804	74283891	74283982	74284028	2475	76639,91306	0,1	26515,19641	0,0	189	99	1	1.0	1.0,1.0	1.0,1.0	0.0
2477	"ENSG00000163631.12"	"ALB"	chr4	+	74270832	74271056	74270832	74270890	74270976	74271056	2477	1,4	0,0	1,1	1,1	184	99	1	1.0	1.0,1.0	0.35,0.35	0.65
247	"ENSG00000155363.14"	"MOV10"	chr1	+	113240908	113242432	113240908	113241411	113242306	113242432	247	141,58	52,69	103,68	45,33	197	99	0.329445132123	1.0	0.577,0.297	0.535,0.509	-0.085
2482	"ENSG00000115524.11"	"SF3B1"	chr2	-	198284904	198285266	198284904	198284951	198285151	198285266	2482	89,129	1,1	124,106	0,0	197	99	0.355549357452	1.0	0.978,0.985	1.0,1.0	-0.018
2483	"ENSG00000115524.11"	"SF3B1"	chr2	-	198283232	198283686	198283232	198283312	198283463	198283686	2483	0,29	0,2	85,89	0,0	197	99	1	1.0	NA,0.879	1.0,1.0	-0.121
2484	"ENSG00000115524.11"	"SF3B1"	chr2	-	198284904	198285266	198284904	198284955	198285151	198285266	2484	79,123	0,10	157,128	5,4	197	99	0.406109617256	1.0	1.0,0.861	0.94,0.941	-0.01
2485	"ENSG00000067445.16"	"TRO"	chrX	+	54953015	54953538	54953015	54953058	54953475	54953538	2485	20,35	4,10	32,23	5,3	197	99	0.304532208523	1.0	0.715,0.638	0.763,0.794	-0.102
2486	"ENSG00000067445.16"	"TRO"	chrX	+	54953015	54953538	54953015	54953103	54953475	54953538	2486	3,43	1,2	19,18	0,0	197	99	1	1.0	0.601,0.915	1.0,1.0	-0.242
2487	"ENSG00000067445.16"	"TRO"	chrX	+	54955035	54957464	54955035	54955143	54957173	54957464	2487	44,19	0,6	33,23	5,4	197	99	0.566924836149	1.0	1.0,0.614	0.768,0.743	0.051
2488	"ENSG00000184371.9"	"CSF1"	chr1	+	110465787	110466812	110465787	110466333	110466681	110466812	2488	58,5	0,4	30,22	0,0	197	99	0.368691873129	1.0	1.0,0.386	1.0,1.0	-0.307
248	"ENSG00000155363.14"	"MOV10"	chr1	+	113242515	113242962	113242515	113242604	113242840	113242962	248	41,34	65,61	37,20	82,60	197	99	0.0970989635904	1.0	0.241,0.219	0.185,0.143	0.066
2490	"ENSG00000130528.7"	"HRC"	chr19	-	49656486	49656692	49656486	49656580	49656663	49656692	2490	20,56	1,0	5,5	0,0	181	99	1	1.0	0.916,1.0	1.0,1.0	-0.042
2494	"ENSG00000142002.12"	"DPP9"	chr19	-	4684674	4685783	4684674	4684821	4685637	4685783	2494	8,6	46,44	8,4	27,20	197	99	0.2278892091	1.0	0.08,0.064	0.13,0.091	-0.038
2495	"ENSG00000167799.5"	"NUDT8"	chr11	-	67396389	67397392	67396389	67396522	67397188	67397392	2495	6,1	18,4	3,2	10,7	197	99	0.961445273063	1.0	0.143,0.112	0.131,0.126	-0.001
2496	"ENSG00000167799.5"	"NUDT8"	chr11	-	67395409	67395871	67395409	67395722	67395793	67395871	2496	7,2	37,13	4,5	37,22	169	99	0.734964363643	1.0	0.1,0.083	0.06,0.117	0.003
2497	"ENSG00000106258.9"	"CYP3A5"	chr7	-	99273737	99274199	99273737	99273831	99273939	99274199	2497	0,0	2,0	8,3	5,2	197	99	1	1.0	0.0,NA	0.446,0.43	-0.438
2498	"ENSG00000106258.9"	"CYP3A5"	chr7	-	99260438	99261718	99260438	99260505	99261590	99261718	2498	5,6	4,3	16,6	19,7	197	99	0.252023017928	1.0	0.386,0.501	0.297,0.301	0.145
2499	"ENSG00000106258.9"	"CYP3A5"	chr7	-	99270202	99270538	99270202	99270302	99270406	99270538	2499	3,2	1,0	5,2	4,1	197	99	0.468558539685	1.0	0.601,1.0	0.386,0.501	0.357
249	"ENSG00000155363.14"	"MOV10"	chr1	+	113240908	113241411	113240908	113241087	113241336	113241411	249	160,207	0,1	18,20	0,0	197	99	1	1.0	1.0,0.99	1.0,1.0	-0.005
24	"ENSG00000171163.11"	"ZNF692"	chr1	-	249149756	249150145	249149756	249149834	249149923	249150145	24	44,19	46,3	30,14	24,16	187	99	0.351702607226	1.0	0.336,0.77	0.398,0.317	0.196
2501	"ENSG00000148688.9"	"RPP30"	chr10	+	92654531	92655240	92654531	92654648	92655210	92655240	2501	3,11	20,35	5,3	16,14	197	99	0.780852313958	1.0	0.07,0.136	0.136,0.097	-0.013
2502	"ENSG00000130158.9"	"DOCK6"	chr19	-	11313069	11313391	11313069	11313159	11313259	11313391	2502	7,1	26,7	7,5	35,24	197	99	0.659535120976	1.0	0.119,0.067	0.091,0.095	0.0
2509	"ENSG00000099840.9"	"IZUMO4"	chr19	+	2097927	2098333	2097927	2098126	2098285	2098333	2509	2,0	0,5	9,5	2,2	197	99	0.438974697123	1.0	1.0,0.0	0.693,0.557	-0.125
2512	"ENSG00000132549.14"	"VPS13B"	chr8	+	100883012	100883925	100883012	100883115	100883675	100883925	2512	1,5	9,7	6,4	8,6	197	99	0.425987314886	1.0	0.053,0.264	0.274,0.251	-0.104
2513	"ENSG00000100983.5"	"GSS"	chr20	-	33530290	33530809	33530290	33530430	33530733	33530809	2513	41,38	151,286	30,18	143,116	197	99	0.949234068187	1.0	0.12,0.063	0.095,0.072	0.008
2514	"ENSG00000109572.9"	"CLCN3"	chr4	+	170618339	170618885	170618339	170618430	170618511	170618885	2514	25,56	0,1	28,23	0,0	179	99	1	1.0	1.0,0.969	1.0,1.0	-0.016
2516	"ENSG00000176986.10"	"SEC24C"	chr10	+	75529104	75529491	75529104	75529243	75529372	75529491	2516	2,4	75,104	4,3	54,39	197	99	0.134661590975	1.0	0.013,0.019	0.036,0.037	-0.02
2517	"ENSG00000176986.10"	"SEC24C"	chr10	+	75530037	75530556	75530037	75530229	75530466	75530556	2517	42,26	80,147	37,24	79,57	197	99	0.149939324594	1.0	0.209,0.082	0.191,0.175	-0.038
2518	"ENSG00000176986.10"	"SEC24C"	chr10	+	75530037	75530556	75530037	75530151	75530466	75530556	2518	123,140	1,2	65,55	0,0	197	99	0.516346599616	1.0	0.984,0.972	1.0,1.0	-0.022
251	"ENSG00000155363.14"	"MOV10"	chr1	+	113242079	113242432	113242079	113242234	113242284	113242432	251	2,32	0,8	13,12	3,3	148	99	0.769580341197	1.0	1.0,0.728	0.744,0.728	0.128
2520	"ENSG00000166946.9"	"CCNDBP1"	chr15	+	43478017	43478431	43478017	43478077	43478351	43478431	2520	10,3	29,24	8,4	22,14	197	99	0.476361922002	1.0	0.148,0.059	0.155,0.126	-0.037
252	"ENSG00000155363.14"	"MOV10"	chr1	+	113240908	113241411	113240908	113241100	113241336	113241411	252	59,30	62,112	48,32	72,51	197	99	0.446821893379	1.0	0.324,0.119	0.251,0.24	-0.024
2531	"ENSG00000101082.9"	"SLA2"	chr20	-	35240720	35242389	35240720	35240895	35242192	35242389	2531	4,4	0,1	1,1	0,0	197	99	1	1.0	1.0,0.668	1.0,1.0	-0.166
2532	"ENSG00000147162.9"	"OGT"	chrX	+	70764416	70767873	70764416	70764485	70767756	70767873	2532	221,133	17,22	189,160	21,14	197	99	0.697856975358	1.0	0.867,0.752	0.819,0.852	-0.026
2533	"ENSG00000127948.9"	"POR"	chr7	+	75612633	75612954	75612633	75612714	75612837	75612954	2533	4,12	0,1	20,12	0,0	197	99	1	1.0	1.0,0.858	1.0,1.0	-0.071
2534	"ENSG00000127948.9"	"POR"	chr7	+	75615476	75616173	75615476	75615559	75615654	75616173	2534	35,16	297,204	32,20	358,261	193	99	0.414497677335	1.0	0.057,0.039	0.044,0.038	0.007
2536	"ENSG00000125447.12"	"GGA3"	chr17	-	73237480	73237777	73237480	73237626	73237695	73237777	2536	2,26	0,1	5,4	0,0	167	99	1	1.0	1.0,0.939	1.0,1.0	-0.03
2537	"ENSG00000125447.12"	"GGA3"	chr17	-	73235869	73237138	73235869	73236189	73236422	73237138	2537	9,12	92,31	10,6	54,28	197	99	0.875423660235	1.0	0.047,0.163	0.085,0.097	0.014
2538	"ENSG00000125447.12"	"GGA3"	chr17	-	73236422	73237138	73236422	73236493	73236892	73237138	2538	60,18	48,20	25,15	29,13	197	99	0.601385094517	1.0	0.386,0.311	0.302,0.367	0.014
2539	"ENSG00000125447.12"	"GGA3"	chr17	-	73237480	73237777	73237480	73237597	73237695	73237777	2539	26,31	107,45	18,11	59,43	196	99	0.339551127019	1.0	0.109,0.258	0.134,0.114	0.059
253	"ENSG00000157020.13"	"SEC13"	chr3	-	10342616	10343058	10342616	10342828	10342936	10343058	253	907,1200	0,1	64,44	0,0	197	99	0.798936658808	1.0	1.0,0.998	1.0,1.0	-0.001
2540	"ENSG00000125447.12"	"GGA3"	chr17	-	73237480	73237777	73237480	73237616	73237695	73237777	2540	18,29	5,2	13,9	1,1	177	99	0.583501847755	1.0	0.668,0.89	0.879,0.834	-0.078
2541	"ENSG00000125447.12"	"GGA3"	chr17	-	73237695	73238554	73237695	73237777	73238416	73238554	2541	30,14	164,113	17,12	86,67	197	99	0.459155755846	1.0	0.084,0.059	0.09,0.083	-0.015
2543	"ENSG00000256223.1"	"ZNF10"	chr12	+	133707196	133707600	133707196	133707340	133707422	133707600	2543	1,3	0,1	2,2	4,2	180	99	0.26271862204	1.0	1.0,0.623	0.216,0.355	0.526
2547	"ENSG00000204396.6"	"VWA7"	chr6	-	31734021	31734541	31734021	31734161	31734239	31734541	2547	15,2	7,1	16,9	4,3	176	99	0.439109449988	1.0	0.547,0.529	0.692,0.628	-0.122
254	"ENSG00000157020.13"	"SEC13"	chr3	-	10362294	10362777	10362294	10362443	10362733	10362777	254	21,24	2,0	4,3	0,0	197	99	1	1.0	0.841,1.0	1.0,1.0	-0.08
