ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
12881	"ENSG00000090565.11"	"RAB11FIP3"	chr16	+	569753	569891	569762	569891	568942	569024	12881	183,146	0,0	208,187	1,0	107	99	1	1.0	1.0,1.0	0.995,1.0	0.002
12882	"ENSG00000076554.11"	"TPD52"	chr8	-	80915233	80915415	80915233	80915355	80954854	80954903	12882	1,119	0,1	31,42	0,0	158	99	1	1.0	1.0,0.987	1.0,1.0	-0.006
12883	"ENSG00000076554.11"	"TPD52"	chr8	-	80950451	80950470	80950451	80950463	80954854	80954903	12883	38,58	0,0	55,53	1,1	105	99	0.524772145227	1.0	1.0,1.0	0.981,0.98	0.02
12885	"ENSG00000105879.7"	"CBLL1"	chr7	+	107393855	107393956	107393858	107393956	107389324	107389492	12885	17,59	2,3	37,30	4,3	101	99	0.492586558054	1.0	0.893,0.951	0.901,0.907	0.018
12887	"ENSG00000175309.10"	"PHYKPL"	chr5	-	177649355	177649581	177649355	177649493	177649852	177649935	12887	7,7	1,0	23,14	2,1	186	99	0.694633038608	1.0	0.788,1.0	0.86,0.882	0.023
12888	"ENSG00000175309.10"	"PHYKPL"	chr5	-	177649355	177649581	177649355	177649546	177649852	177649935	12888	4,6	0,0	17,11	2,1	133	99	1	1.0	1.0,1.0	0.864,0.891	0.123
12889	"ENSG00000175309.10"	"PHYKPL"	chr5	-	177649355	177649599	177649355	177649493	177649852	177649935	12889	2,0	1,0	8,6	1,1	197	99	1	1.0	0.501,NA	0.801,0.751	-0.275
12891	"ENSG00000175309.10"	"PHYKPL"	chr5	-	177649355	177649546	177649355	177649493	177649852	177649935	12891	4,1	1,0	7,4	2,1	151	99	0.648748660229	1.0	0.724,1.0	0.696,0.724	0.152
12892	"ENSG00000175309.10"	"PHYKPL"	chr5	-	177649476	177649611	177649476	177649581	177649852	177649935	12892	3,0	0,2	2,1	8,8	128	99	1	1.0	1.0,0.0	0.162,0.088	0.375
12894	"ENSG00000175792.7"	"RUVBL1"	chr3	-	127806548	127806687	127806548	127806651	127816142	127816341	12894	3,1	139,180	1,1	136,117	134	99	0.751940864697	1.0	0.016,0.004	0.005,0.006	0.005
12895	"ENSG00000164463.8"	"CREBRF"	chr5	+	172507587	172507787	172507591	172507787	172483354	172483482	12895	3,0	0,0	6,4	0,1	102	99	1	1.0	1.0,NA	1.0,0.795	0.103
12898	"ENSG00000176101.7"	"SSNA1"	chr9	+	140083495	140083717	140083517	140083717	140083098	140083230	12898	2,0	64,61	0,0	16,16	120	99	0.58083303168	1.0	0.025,0.0	0.0,0.0	0.013
1289	"ENSG00000171206.9"	"TRIM8"	chr10	+	104416503	104416711	104416513	104416711	104416026	104416142	1289	55,0	1,0	29,37	0,0	108	99	1	1.0	0.981,NA	1.0,1.0	-0.019
128	"ENSG00000198894.3"	"KIAA1737"	chr14	+	77579767	77579885	77579775	77579885	77576154	77576324	128	18,27	0,1	4,4	0,0	106	99	1	1.0	1.0,0.962	1.0,1.0	-0.019
12901	"ENSG00000135253.9"	"KCP"	chr7	-	128521050	128521291	128521050	128521139	128521679	128521779	12901	0,1	2,0	0,1	0,0	197	99	1	1.0	0.0,1.0	NA,1.0	-0.5
12902	"ENSG00000109501.9"	"WFS1"	chr4	+	6296731	6296916	6296767	6296916	6293643	6293724	12902	4,0	63,25	1,0	41,27	134	99	0.607376635885	1.0	0.045,0.0	0.018,0.0	0.013
12906	"ENSG00000142396.6"	"ERVK3-1"	chr19	+	58823531	58823828	58823562	58823828	58817453	58817582	12906	69,130	6,12	64,42	4,3	129	99	0.711287852949	1.0	0.898,0.893	0.925,0.915	-0.025
12907	"ENSG00000169241.13"	"SLC50A1"	chr1	+	155110036	155110198	155110054	155110198	155109303	155109427	12907	10,24	0,0	29,22	1,1	116	99	1	1.0	1.0,1.0	0.961,0.949	0.045
12909	"ENSG00000169241.13"	"SLC50A1"	chr1	+	155110637	155110891	155110671	155110891	155110454	155110574	12909	0,7	0,1	2,1	0,0	132	99	1	1.0	NA,0.84	1.0,1.0	-0.16
1290	"ENSG00000171206.9"	"TRIM8"	chr10	+	104416001	104416142	104416026	104416142	104415862	104415894	1290	7,0	116,45	3,2	131,85	123	99	0.304201511868	1.0	0.046,0.0	0.018,0.019	0.005
12910	"ENSG00000103335.15"	"PIEZO1"	chr16	-	88803966	88804054	88803966	88804038	88804135	88804222	12910	8,18	1,0	8,11	0,0	114	99	1	1.0	0.874,1.0	1.0,1.0	-0.063
12912	"ENSG00000103335.15"	"PIEZO1"	chr16	-	88786792	88786940	88786792	88786933	88787023	88787156	12912	221,89	3,4	113,81	0,1	105	99	0.348351993551	1.0	0.986,0.955	1.0,0.987	-0.023
12914	"ENSG00000103335.15"	"PIEZO1"	chr16	-	88787945	88788134	88787945	88788081	88788215	88788474	12914	157,88	2,5	130,82	2,1	151	99	0.463200259163	1.0	0.981,0.92	0.977,0.982	-0.029
12915	"ENSG00000103335.15"	"PIEZO1"	chr16	-	88782605	88782685	88782605	88782660	88782768	88782891	12915	166,72	0,0	82,66	1,0	123	99	0.496112546391	1.0	1.0,1.0	0.985,1.0	0.008
12916	"ENSG00000103335.15"	"PIEZO1"	chr16	-	88801057	88801206	88801057	88801195	88801282	88801461	12916	102,78	7,2	73,53	2,1	109	99	0.473383741568	1.0	0.93,0.973	0.971,0.98	-0.024
12919	"ENSG00000125445.6"	"MRPS7"	chr17	+	73258577	73258769	73258653	73258769	73257754	73258064	12919	57,391	0,2	157,201	0,0	174	99	0.956325071019	1.0	1.0,0.991	1.0,1.0	-0.004
12921	"ENSG00000125445.6"	"MRPS7"	chr17	+	73258577	73258769	73258657	73258769	73257754	73258064	12921	232,279	1,0	143,144	0,0	178	99	1	1.0	0.992,1.0	1.0,1.0	-0.004
12922	"ENSG00000125445.6"	"MRPS7"	chr17	+	73258884	73258948	73258910	73258948	73258653	73258769	12922	405,501	1,0	80,90	0,0	124	99	1	1.0	0.997,1.0	1.0,1.0	-0.002
12923	"ENSG00000132781.13"	"MUTYH"	chr1	-	45797332	45797544	45797332	45797521	45797694	45797758	12923	8,0	9,18	3,2	10,7	121	99	0.856852089374	1.0	0.421,0.0	0.197,0.189	0.017
12924	"ENSG00000132781.13"	"MUTYH"	chr1	-	45797091	45797228	45797091	45797216	45797694	45797758	12924	4,13	0,1	1,1	0,0	110	99	1	1.0	1.0,0.921	1.0,1.0	-0.039
12926	"ENSG00000132781.13"	"MUTYH"	chr1	-	45799084	45799266	45799084	45799233	45800062	45800183	12926	4,14	10,17	6,5	13,9	131	99	0.636519245317	1.0	0.232,0.384	0.259,0.296	0.031
12927	"ENSG00000132781.13"	"MUTYH"	chr1	-	45799084	45799266	45799084	45799169	45800062	45800183	12927	30,46	13,22	28,21	13,7	195	99	0.752726820313	1.0	0.54,0.515	0.522,0.604	-0.035
12928	"ENSG00000132781.13"	"MUTYH"	chr1	-	45799084	45799266	45799084	45799236	45800062	45800183	12928	0,8	4,6	3,3	3,2	128	99	0.529229048149	1.0	0.0,0.508	0.436,0.537	-0.233
12930	"ENSG00000132781.13"	"MUTYH"	chr1	-	45799084	45799233	45799084	45799169	45800062	45800183	12930	35,40	13,22	31,23	13,7	162	99	0.555387139716	1.0	0.622,0.526	0.593,0.668	-0.056
12931	"ENSG00000132781.13"	"MUTYH"	chr1	-	45799084	45799236	45799084	45799233	45800062	45800183	12931	4,6	10,17	3,2	13,9	101	99	0.558334467577	1.0	0.282,0.257	0.184,0.179	0.088
12932	"ENSG00000132781.13"	"MUTYH"	chr1	-	45799084	45799275	45799084	45799233	45800062	45800183	12932	3,14	10,17	6,4	13,9	140	99	0.666068707963	1.0	0.175,0.368	0.246,0.239	0.029
12933	"ENSG00000132781.13"	"MUTYH"	chr1	-	45799084	45799236	45799084	45799169	45800062	45800183	12933	36,41	13,22	27,19	13,7	165	99	0.901991881118	1.0	0.624,0.528	0.555,0.62	-0.011
12934	"ENSG00000132781.13"	"MUTYH"	chr1	-	45799084	45799275	45799084	45799169	45800062	45800183	12934	31,45	13,22	27,20	13,7	197	99	0.838029951504	1.0	0.545,0.507	0.511,0.589	-0.024
12935	"ENSG00000132781.13"	"MUTYH"	chr1	-	45799084	45799275	45799084	45799236	45800062	45800183	12935	0,8	4,6	3,2	3,2	137	99	0.670274835238	1.0	0.0,0.491	0.419,0.419	-0.173
12936	"ENSG00000196588.10"	"MKL1"	chr22	-	40813344	40813497	40813344	40813452	40814377	40815388	12936	9,49	0,3	23,17	0,0	143	99	1	1.0	1.0,0.919	1.0,1.0	-0.04
12937	"ENSG00000076513.12"	"ANKRD13A"	chr12	+	110465509	110465571	110465512	110465571	110463546	110463628	12937	48,32	20,11	55,40	19,14	101	99	0.721325917625	1.0	0.702,0.74	0.739,0.737	-0.017
12938	"ENSG00000076513.12"	"ANKRD13A"	chr12	+	110449795	110449942	110449809	110449942	110437327	110437589	12938	0,1	28,14	0,1	22,17	112	99	0.947388280235	1.0	0.0,0.059	0.0,0.049	0.005
12939	"ENSG00000076513.12"	"ANKRD13A"	chr12	+	110467282	110467440	110467337	110467440	110465703	110466447	12939	46,58	0,1	8,7	0,0	153	99	1	1.0	1.0,0.974	1.0,1.0	-0.013
1293	"ENSG00000130479.6"	"MAP1S"	chr19	+	17831744	17831846	17831794	17831846	17830288	17830429	1293	21,6	1,0	17,11	1,0	148	99	1	1.0	0.934,1.0	0.919,1.0	0.008
12941	"ENSG00000078674.13"	"PCM1"	chr8	+	17863759	17863906	17863771	17863906	17850991	17851128	12941	14,13	84,113	7,5	86,71	110	99	0.154107092915	1.0	0.13,0.094	0.068,0.06	0.048
12942	"ENSG00000078674.13"	"PCM1"	chr8	+	17827085	17827257	17827135	17827257	17824488	17824679	12942	29,274	0,2	139,134	0,0	148	99	0.423216378221	1.0	1.0,0.989	1.0,1.0	-0.006
12944	"ENSG00000078674.13"	"PCM1"	chr8	+	17827085	17827257	17827124	17827257	17824488	17824679	12944	267,296	1,2	242,195	2,1	137	99	0.715080312056	1.0	0.995,0.991	0.989,0.993	0.002
12945	"ENSG00000078674.13"	"PCM1"	chr8	+	17808123	17808233	17808132	17808233	17804694	17804872	12945	57,59	0,3	37,37	0,0	107	99	0.864259899009	1.0	1.0,0.948	1.0,1.0	-0.026
12947	"ENSG00000078674.13"	"PCM1"	chr8	+	17869175	17869336	17869187	17869336	17868745	17868875	12947	303,305	0,1	128,161	0,0	110	99	1	1.0	1.0,0.996	1.0,1.0	-0.002
12948	"ENSG00000078674.13"	"PCM1"	chr8	+	17815045	17815284	17815048	17815284	17814772	17814930	12948	19,10	131,221	10,8	118,103	101	99	0.90314454348	1.0	0.124,0.042	0.077,0.071	0.009
12949	"ENSG00000078674.13"	"PCM1"	chr8	+	17838078	17838264	17838099	17838264	17829837	17830196	12949	1,3	40,94	0,1	46,44	119	99	0.82087894328	1.0	0.02,0.026	0.0,0.019	0.013
12950	"ENSG00000162385.6"	"MAGOH"	chr1	-	53694543	53694778	53694543	53694626	53699213	53699324	12950	1,1	156,187	0,0	6,4	197	99	1	1.0	0.003,0.003	0.0,0.0	0.003
12953	"ENSG00000127527.9"	"EPS15L1"	chr19	-	16528362	16528448	16528362	16528418	16528758	16528915	12953	21,35	1,0	2,1	0,0	128	99	1	1.0	0.942,1.0	1.0,1.0	-0.029
12955	"ENSG00000127527.9"	"EPS15L1"	chr19	-	16514543	16514741	16514543	16514708	16515398	16515560	12955	58,128	0,1	7,8	0,0	131	99	1	1.0	1.0,0.99	1.0,1.0	-0.005
12957	"ENSG00000257663.1"	"RP11-1100L3.7"	chr12	-	52470624	52471238	52470624	52470733	52475835	52475868	12957	3,0	0,0	2,3	1,1	197	99	1	1.0	1.0,NA	0.501,0.601	0.449
12959	"ENSG00000177830.13"	"CHID1"	chr11	-	870418	870499	870418	870489	883147	883303	12959	109,60	8,1	82,61	3,3	108	99	0.738261470289	1.0	0.926,0.982	0.962,0.949	-0.002
12960	"ENSG00000177830.13"	"CHID1"	chr11	-	900935	901043	900935	900980	902197	902322	12960	2,1	12,140	0,0	41,39	161	99	0.684853922749	1.0	0.093,0.004	0.0,0.0	0.049
12961	"ENSG00000173113.2"	"TRMT112"	chr11	-	64084529	64084619	64084529	64084604	64084735	64084837	12961	517,1075	17,17	520,460	9,5	113	99	0.288408063152	1.0	0.964,0.982	0.981,0.988	-0.011
12965	"ENSG00000204394.8"	"VARS"	chr6	-	31747201	31747313	31747201	31747301	31747384	31747828	12965	0,46	0,1	57,26	0,0	110	99	1	1.0	NA,0.976	1.0,1.0	-0.024
12966	"ENSG00000156482.6"	"RPL30"	chr8	-	99054872	99055003	99054872	99054946	99057170	99057316	12966	4252,5090	57,66	4121,3621	75,69	155	99	0.0323622322915	1.0	0.979,0.98	0.972,0.971	0.008
12967	"ENSG00000127314.13"	"RAP1B"	chr12	+	69047891	69048032	69047904	69048032	69042478	69042561	12967	2,0	0,0	1,1	1,1	111	99	1	1.0	1.0,NA	0.471,0.471	0.529
12968	"ENSG00000127314.13"	"RAP1B"	chr12	+	69042478	69042561	69042485	69042561	69004687	69004823	12968	91,39	4,2	42,27	2,2	105	99	0.576743863296	1.0	0.955,0.948	0.952,0.927	0.012
1296	"ENSG00000099937.6"	"SERPIND1"	chr22	+	21138259	21138533	21138373	21138533	21133468	21134489	1296	497,268	0,0	905,751	1,0	197	99	1	1.0	1.0,1.0	0.998,1.0	0.001
12970	"ENSG00000063241.3"	"ISOC2"	chr19	-	55966626	55966745	55966626	55966697	55967002	55967212	12970	19,7	27,18	11,9	37,24	146	99	0.163569965952	1.0	0.323,0.209	0.168,0.203	0.081
12971	"ENSG00000063241.3"	"ISOC2"	chr19	-	55966626	55966745	55966626	55966697	55967715	55967856	12971	22,9	26,8	11,10	15,11	146	99	0.809465945142	1.0	0.365,0.433	0.332,0.381	0.042
12972	"ENSG00000171988.13"	"JMJD1C"	chr10	-	64975312	64975456	64975312	64975377	64976966	64977091	12972	70,94	6,15	61,54	6,4	177	99	0.454718510868	1.0	0.867,0.778	0.85,0.883	-0.044
12973	"ENSG00000171988.13"	"JMJD1C"	chr10	-	64952697	64952911	64952697	64952851	64953104	64953232	12973	15,82	2,0	43,47	0,0	158	99	0.477491750348	1.0	0.825,1.0	1.0,1.0	-0.088
12974	"ENSG00000171988.13"	"JMJD1C"	chr10	-	64952697	64952911	64952697	64952848	64953104	64953232	12974	79,110	0,1	31,32	0,0	161	99	0.859670525679	1.0	1.0,0.985	1.0,1.0	-0.008
12975	"ENSG00000171988.13"	"JMJD1C"	chr10	-	64952697	64952911	64952697	64952857	64953104	64953232	12975	82,49	6,4	79,63	2,1	152	99	0.0812047059347	1.0	0.899,0.889	0.963,0.976	-0.076
12976	"ENSG00000171988.13"	"JMJD1C"	chr10	-	64952697	64952851	64952697	64952848	64953104	64953232	12976	2,1	0,1	0,1	0,0	101	99	1	1.0	1.0,0.495	NA,1.0	-0.252
12977	"ENSG00000171988.13"	"JMJD1C"	chr10	-	64952697	64952857	64952697	64952851	64953104	64953232	12977	2,8	2,0	5,4	0,0	104	99	1	1.0	0.488,1.0	1.0,1.0	-0.256
12978	"ENSG00000171988.13"	"JMJD1C"	chr10	-	64952697	64952857	64952697	64952848	64953104	64953232	12978	7,19	0,1	4,4	0,0	107	99	1	1.0	1.0,0.946	1.0,1.0	-0.027
12981	"ENSG00000175203.11"	"DCTN2"	chr12	-	57926766	57927086	57926766	57926805	57927735	57927880	12981	154,202	3,0	33,36	0,0	197	99	0.453309204552	1.0	0.963,1.0	1.0,1.0	-0.018
12982	"ENSG00000270757.1"	"HSPE1-MOB4"	chr2	+	198365797	198365962	198365814	198365962	198365136	198365163	12982	1662,5046	0,1	658,999	0,0	115	99	1	1.0	1.0,1.0	1.0,1.0	0.0
12983	"ENSG00000247077.2"	"PGAM5"	chr12	+	133294572	133294706	133294575	133294706	133294272	133294384	12983	26,29	24,16	21,14	14,10	101	99	0.870394909439	1.0	0.515,0.64	0.595,0.578	-0.009
12986	"ENSG00000247077.2"	"PGAM5"	chr12	+	133294572	133294706	133294575	133294706	133294024	133294150	12986	5,7	8,6	1,1	2,2	101	99	0.705530571841	1.0	0.38,0.533	0.329,0.329	0.128
12987	"ENSG00000247077.2"	"PGAM5"	chr12	+	133294295	133294384	133294349	133294384	133294024	133294150	12987	46,52	1,0	1,2	0,0	152	99	1	1.0	0.968,1.0	1.0,1.0	-0.016
1298	"ENSG00000060339.9"	"CCAR1"	chr10	+	70502132	70502326	70502184	70502326	70496632	70496805	1298	1,1	0,2	1,0	2,2	150	99	0.610119394464	1.0	1.0,0.248	0.248,0.0	0.5
12992	"ENSG00000010539.7"	"ZNF200"	chr16	-	3282420	3282547	3282420	3282544	3282832	3282921	12992	24,22	0,1	17,14	1,1	101	99	0.434255536016	1.0	1.0,0.956	0.943,0.932	0.04
12993	"ENSG00000165684.3"	"SNAPC4"	chr9	-	139282193	139282325	139282193	139282300	139282895	139283043	12993	2,4	16,8	0,1	6,6	123	99	0.79795868041	1.0	0.091,0.287	0.0,0.118	0.13
12994	"ENSG00000165684.3"	"SNAPC4"	chr9	-	139291428	139291561	139291428	139291475	139292750	139293249	12994	3,2	11,22	0,1	5,5	184	99	0.860523787328	1.0	0.128,0.047	0.0,0.097	0.039
12995	"ENSG00000165684.3"	"SNAPC4"	chr9	-	139276275	139276525	139276275	139276441	139276704	139276788	12995	4,17	0,2	3,4	0,0	182	99	1	1.0	1.0,0.822	1.0,1.0	-0.089
12997	"ENSG00000135341.13"	"MAP3K7"	chr6	-	91269794	91269953	91269794	91269933	91271340	91271386	12997	5,4	40,63	4,3	38,34	118	99	0.773902210725	1.0	0.095,0.051	0.081,0.069	-0.002
12998	"ENSG00000135341.13"	"MAP3K7"	chr6	-	91228976	91229038	91228976	91229023	91233396	91233502	12998	146,131	2,0	10,9	0,0	113	99	1	1.0	0.985,1.0	1.0,1.0	-0.008
12999	"ENSG00000033011.7"	"ALG1"	chr16	+	5125388	5125537	5125398	5125537	5123153	5123257	12999	88,138	1,1	85,63	2,2	108	99	0.217141607152	1.0	0.988,0.992	0.975,0.967	0.019
1299	"ENSG00000060339.9"	"CCAR1"	chr10	+	70482086	70482334	70482211	70482334	70480983	70481039	1299	3,0	12,170	0,0	38,42	197	99	0.851175620715	1.0	0.112,0.0	0.0,0.0	0.056
12	"ENSG00000126457.16"	"PRMT1"	chr19	+	50188178	50188300	50188220	50188300	50188010	50188098	12	219,216	0,3	168,173	0,1	140	99	0.655278751984	1.0	1.0,0.981	1.0,0.992	-0.006
13000	"ENSG00000112210.7"	"RAB23"	chr6	-	57061247	57061404	57061247	57061368	57072425	57072511	13000	45,55	0,1	10,10	0,0	134	99	1	1.0	1.0,0.976	1.0,1.0	-0.012
13001	"ENSG00000110700.2"	"RPS13"	chr11	-	17096643	17096744	17096643	17096710	17097000	17097103	13001	1562,1146	7,0	1363,1206	4,4	132	99	1	1.0	0.994,1.0	0.996,0.996	0.001
13003	"ENSG00000110700.2"	"RPS13"	chr11	-	17097000	17097170	17097000	17097119	17098714	17098793	13003	3515,4693	0,1	1643,1875	0,0	149	99	1	1.0	1.0,1.0	1.0,1.0	0.0
13008	"ENSG00000151240.11"	"DIP2C"	chr10	-	327139	327322	327139	327263	329211	329386	13008	0,1	10,15	0,0	6,6	157	99	1	1.0	0.0,0.04	0.0,0.0	0.02
1300	"ENSG00000060339.9"	"CCAR1"	chr10	+	70514435	70514584	70514470	70514584	70513608	70513834	1300	1,0	43,80	1,0	28,24	133	99	0.347587038069	1.0	0.017,0.0	0.026,0.0	-0.004
13010	"ENSG00000168259.10"	"DNAJC7"	chr17	-	40139836	40139928	40139836	40139923	40140749	40140914	13010	324,435	0,0	223,199	1,1	103	99	1	1.0	1.0,1.0	0.995,0.995	0.005
13012	"ENSG00000130816.10"	"DNMT1"	chr19	-	10291025	10291245	10291025	10291205	10291453	10291561	13012	38,70	1,0	44,41	2,2	138	99	0.213706841692	1.0	0.965,1.0	0.94,0.936	0.044
13016	"ENSG00000109861.11"	"CTSC"	chr11	-	88042330	88042486	88042330	88042474	88045555	88045722	13016	400,453	1,0	145,148	0,0	110	99	1	1.0	0.997,1.0	1.0,1.0	-0.002
13018	"ENSG00000161835.6"	"GRASP"	chr12	+	52407873	52407985	52407918	52407985	52407660	52407727	13018	0,4	8,32	1,0	11,9	143	99	0.513590982596	1.0	0.0,0.08	0.059,0.0	0.011
1301	"ENSG00000060339.9"	"CCAR1"	chr10	+	70520763	70520949	70520850	70520949	70517050	70517134	1301	73,165	0,0	60,62	1,1	185	99	0.10609499376	1.0	1.0,1.0	0.97,0.971	0.03
13020	"ENSG00000123815.7"	"ADCK4"	chr19	-	41211000	41211352	41211000	41211180	41215963	41216041	13020	22,27	0,3	11,10	0,0	197	99	1	1.0	1.0,0.819	1.0,1.0	-0.091
13024	"ENSG00000132323.4"	"ILKAP"	chr2	-	239096771	239096955	239096771	239096872	239098503	239098613	13024	103,155	1,0	2,2	0,0	181	99	1	1.0	0.983,1.0	1.0,1.0	-0.008
13025	"ENSG00000132323.4"	"ILKAP"	chr2	-	239096771	239096898	239096771	239096872	239098503	239098613	13025	10,84	1,0	30,33	0,0	124	99	0.288011257111	1.0	0.889,1.0	1.0,1.0	-0.055
13026	"ENSG00000236624.4"	"CCDC163P"	chr1	-	45961089	45961217	45961089	45961145	45962227	45962295	13026	1,9	0,3	4,3	0,0	170	99	1	1.0	1.0,0.636	1.0,1.0	-0.182
13028	"ENSG00000186088.11"	"GSAP"	chr7	-	76982888	76983012	76982888	76982958	76984529	76984622	13028	1,1	8,19	1,1	6,10	152	99	0.528375642592	1.0	0.075,0.033	0.098,0.061	-0.026
1302	"ENSG00000060339.9"	"CCAR1"	chr10	+	70515126	70515293	70515133	70515293	70514470	70514584	1302	1,128	0,1	42,49	0,0	105	99	0.842638827618	1.0	1.0,0.992	1.0,1.0	-0.004
13030	"ENSG00000186088.11"	"GSAP"	chr7	-	76958649	76958708	76958649	76958701	76959555	76959684	13030	2,17	1,0	5,4	0,0	105	99	1	1.0	0.653,1.0	1.0,1.0	-0.173
13031	"ENSG00000186088.11"	"GSAP"	chr7	-	76946872	76947076	76946872	76947061	76950041	76950136	13031	3,3	12,19	0,0	2,2	113	99	1	1.0	0.18,0.122	0.0,0.0	0.151
13032	"ENSG00000186088.11"	"GSAP"	chr7	-	76943686	76943820	76943686	76943806	76950041	76950136	13032	1,6	14,21	2,1	20,12	112	99	0.550024299744	1.0	0.059,0.202	0.081,0.069	0.055
13033	"ENSG00000186088.11"	"GSAP"	chr7	-	76984529	76984747	76984529	76984622	76984871	76984947	13033	9,26	0,1	12,16	0,0	197	99	1	1.0	1.0,0.929	1.0,1.0	-0.035
13035	"ENSG00000046651.10"	"OFD1"	chrX	+	13770822	13771560	13771486	13771560	13769367	13769487	13035	3,2	15,13	7,5	11,9	197	99	0.0634339795386	1.0	0.091,0.072	0.242,0.218	-0.148
13036	"ENSG00000067955.9"	"CBFB"	chr16	+	67070541	67070658	67070557	67070658	67063629	67063716	13036	47,52	0,2	12,15	0,0	114	99	1	1.0	1.0,0.958	1.0,1.0	-0.021
13037	"ENSG00000142182.4"	"DNMT3L"	chr21	-	45666221	45666448	45666221	45666445	45668908	45668994	13037	0,2	0,0	2,1	2,2	101	99	1	1.0	NA,1.0	0.495,0.329	0.588
13038	"ENSG00000021776.6"	"AQR"	chr15	-	35256434	35256543	35256434	35256491	35261739	35261934	13038	1,0	8,15	0,0	4,3	150	99	1	1.0	0.076,0.0	0.0,0.0	0.038
1303	"ENSG00000060339.9"	"CCAR1"	chr10	+	70547899	70548085	70547906	70548085	70547683	70547804	1303	335,410	1,0	12,14	0,0	105	99	0.132227274845	1.0	0.997,1.0	1.0,1.0	-0.002
13040	"ENSG00000130147.11"	"SH3BP4"	chr2	+	235943514	235943764	235943598	235943764	235903946	235904020	13040	72,59	4,1	55,48	2,1	182	99	0.949040384107	1.0	0.907,0.97	0.937,0.963	-0.011
13041	"ENSG00000005022.5"	"SLC25A5"	chrX	+	118604863	118604903	118604881	118604903	118604335	118604476	13041	1369,1581	0,1	93,60	0,0	116	99	1	1.0	1.0,0.999	1.0,1.0	-0.0
13043	"ENSG00000182165.13"	"TP53TG1"	chr7	-	86974512	86974549	86974512	86974515	86974620	86974802	13043	1,3	0,1	2,2	0,0	132	99	1	1.0	1.0,0.692	1.0,1.0	-0.154
13050	"ENSG00000161996.13"	"WDR90"	chr16	+	716421	716598	716454	716598	716219	716350	13050	2,2	20,19	0,0	6,5	131	99	1	1.0	0.07,0.074	0.0,0.0	0.072
13051	"ENSG00000161996.13"	"WDR90"	chr16	+	716454	716792	716672	716792	716219	716350	13051	13,11	0,0	7,7	1,0	197	99	1	1.0	1.0,1.0	0.779,1.0	0.111
13055	"ENSG00000161996.13"	"WDR90"	chr16	+	701823	702039	701826	702039	701643	701747	13055	3,1	9,0	3,2	3,2	101	99	0.445850297721	1.0	0.246,1.0	0.495,0.495	0.128
13056	"ENSG00000164611.8"	"PTTG1"	chr5	+	159849308	159849410	159849318	159849410	159848828	159848898	13056	16,188	1,0	80,93	0,0	108	99	0.614555359958	1.0	0.936,1.0	1.0,1.0	-0.032
13057	"ENSG00000164611.8"	"PTTG1"	chr5	+	159849702	159849900	159849715	159849900	159849318	159849410	13057	0,2	27,448	0,0	152,230	111	99	1	1.0	0.0,0.004	0.0,0.0	0.002
13058	"ENSG00000168010.6"	"ATG16L2"	chr11	+	72536346	72536452	72536393	72536452	72535778	72535887	13058	4,12	2,2	10,8	1,1	145	99	0.666307997625	1.0	0.577,0.804	0.872,0.845	-0.168
13060	"ENSG00000168010.6"	"ATG16L2"	chr11	+	72532243	72532786	72532712	72532786	72528800	72528900	13060	0,0	0,3	1,1	5,3	197	99	1	1.0	NA,0.0	0.091,0.143	-0.117
13064	"ENSG00000132635.12"	"PCED1A"	chr20	-	2819489	2819683	2819489	2819638	2819837	2819942	13064	36,0	2,0	22,23	0,0	143	99	1	1.0	0.926,NA	1.0,1.0	-0.074
13065	"ENSG00000132635.12"	"PCED1A"	chr20	-	2819489	2819683	2819489	2819575	2819837	2819942	13065	110,21	10,7	103,73	6,5	197	99	0.0845994790709	1.0	0.847,0.601	0.896,0.88	-0.164
13066	"ENSG00000132635.12"	"PCED1A"	chr20	-	2819489	2819728	2819489	2819683	2819837	2819942	13066	45,18	1,0	66,51	1,1	143	99	0.978095009905	1.0	0.969,1.0	0.979,0.972	0.009
13067	"ENSG00000132635.12"	"PCED1A"	chr20	-	2819489	2819638	2819489	2819575	2819837	2819942	13067	60,0	9,5	54,45	5,5	161	99	0.0973446218942	1.0	0.804,0.0	0.869,0.847	-0.456
13068	"ENSG00000132635.12"	"PCED1A"	chr20	-	2819489	2819728	2819489	2819638	2819837	2819942	13068	61,0	2,0	76,68	0,0	188	99	1	1.0	0.941,NA	1.0,1.0	-0.059
13069	"ENSG00000132635.12"	"PCED1A"	chr20	-	2819489	2819728	2819489	2819575	2819837	2819942	13069	150,61	10,7	162,115	7,5	197	99	0.126008397462	1.0	0.883,0.814	0.921,0.92	-0.072
13072	"ENSG00000132635.12"	"PCED1A"	chr20	-	2819241	2819392	2819241	2819370	2819489	2819575	13072	109,8	1,0	109,88	0,0	120	99	0.297557457101	1.0	0.989,1.0	1.0,1.0	-0.006
13073	"ENSG00000132635.12"	"PCED1A"	chr20	-	2816684	2816960	2816684	2816775	2818877	2818998	13073	51,57	0,2	122,154	0,0	197	99	0.0541830885676	1.0	1.0,0.935	1.0,1.0	-0.032
